Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,2.30843E+12,2.56927E+12,2.89797E+12,3.27639E+12,3.68997E+12,4.12736E+12,4.57194E+12,4.96262E+12,5.0603E+12,5.43852E+12,5.97135E+12,6.50383E+12,7.10956E+12,7.86912E+12,8.79282E+12,9.93274E+12,1.13068E+13,1.29748E+13,1.43169E+13,1.54951E+13,1.71899E+13,1.89962E+13,2.08007E+13,2.26665E+13,2.46311E+13,2.64927E+13,2.84607E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,2.30408E+12,2.56442E+12,2.8925E+12,3.2702E+12,3.68301E+12,4.11957E+12,4.56332E+12,4.95325E+12,5.05076E+12,5.42826E+12,5.96009E+12,6.49156E+12,7.09614E+12,7.85424E+12,8.77618E+12,9.91394E+12,1.12853E+13,1.29502E+13,1.42897E+13,1.54656E+13,1.71571E+13,1.896E+13,2.07611E+13,2.26232E+13,2.45842E+13,2.64422E+13,2.84065E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,5.2762E+12,5.60284E+12,5.81132E+12,5.90839E+12,6.18355E+12,6.47108E+12,6.69194E+12,6.98389E+12,7.32776E+12,7.63189E+12,8.13567E+12,8.5446E+12,8.92584E+12,9.11065E+12,9.52281E+12,9.91618E+12,1.07605E+13,1.14486E+13,1.19493E+13,1.16875E+13,1.20459E+13,1.25645E+13,1.27201E+13,1.31621E+13,1.35321E+13,1.39525E+13,1.45634E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,9.72679E+12,1.00167E+13,1.00835E+13,1.01791E+13,1.03881E+13,1.0815E+13,1.1215E+13,1.17332E+13,1.21831E+13,1.26683E+13,1.36677E+13,1.43635E+13,1.50887E+13,1.57008E+13,1.67186E+13,1.76825E+13,1.96233E+13,2.11047E+13,2.26384E+13,2.21E+13,2.31237E+13,2.47633E+13,2.55125E+13,2.65339E+13,2.73546E+13,2.79208E+13,2.88869E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,2.47771E+12,2.41755E+12,2.21901E+12,2.13379E+12,1.93457E+12,1.93432E+12,1.96623E+12,2.05051E+12,2.06825E+12,2.13402E+12,2.3848E+12,2.52488E+12,2.70369E+12,2.98929E+12,3.35151E+12,3.76881E+12,4.51675E+12,5.04776E+12,5.81427E+12,5.64384E+12,6.06036E+12,6.92635E+12,7.33584E+12,7.67108E+12,7.91141E+12,7.8578E+12,8.04722E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,2.7539E+12,2.6835E+12,2.49392E+12,2.42297E+12,2.24108E+12,2.26675E+12,2.32455E+12,2.4382E+12,2.47879E+12,2.56597E+12,2.83996E+12,2.99967E+12,3.20861E+12,3.51585E+12,3.92336E+12,4.36506E+12,5.16937E+12,5.77107E+12,6.60218E+12,6.46438E+12,6.94607E+12,7.88498E+12,8.3333E+12,8.70421E+12,8.97855E+12,8.97355E+12,9.20271E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,7.14494E+12,7.47004E+12,7.71402E+12,7.88837E+12,8.28688E+12,8.71368E+12,9.07339E+12,9.48422E+12,9.91028E+12,1.03076E+13,1.10209E+13,1.1578E+13,1.21286E+13,1.24656E+13,1.31195E+13,1.36455E+13,1.48161E+13,1.57654E+13,1.65385E+13,1.61905E+13,1.67801E+13,1.75197E+13,1.78418E+13,1.85086E+13,1.90903E+13,1.97339E+13,2.05604E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,4.71331E+11,3.81884E+11,4.19349E+11,4.61652E+11,4.87832E+11,5.16919E+11,5.65801E+11,6.25692E+11,7.15804E+11,7.84899E+11,8.21273E+11,8.66442E+11,8.76118E+11,8.44595E+11,1.0014E+12,1.10522E+12,1.22161E+12,1.32222E+12,1.42446E+12,1.50493E+12,1.62473E+12,1.58137E+12,1.81087E+12,1.92232E+12,1.9812E+12,2.04583E+12,2.17601E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,3.46409E+11,3.60711E+11,3.66549E+11,3.79156E+11,3.88272E+11,4.1588E+11,4.46472E+11,4.73553E+11,4.95342E+11,5.19203E+11,5.46293E+11,5.83659E+11,6.12844E+11,6.534E+11,7.09098E+11,7.77271E+11,8.51292E+11,9.32544E+11,1.0091E+12,1.06157E+12,1.13911E+12,1.21786E+12,1.31314E+12,1.4154E+12,1.52333E+12,1.61609E+12,1.70954E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,1.85118E+13,1.94899E+13,2.04173E+13,2.12234E+13,2.24145E+13,2.35647E+13,2.47762E+13,2.60961E+13,2.7141E+13,2.84009E+13,3.03644E+13,3.15275E+13,3.27221E+13,3.40717E+13,3.62366E+13,3.83027E+13,4.10766E+13,4.34398E+13,4.48823E+13,4.398E+13,4.60069E+13,4.81395E+13,4.97699E+13,5.18195E+13,5.36177E+13,5.54418E+13,5.71815E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,9.91548E+12,1.03691E+13,1.0833E+13,1.1596E+13,1.22447E+13,1.30478E+13,1.40205E+13,1.49784E+13,1.55115E+13,1.63472E+13,1.76773E+13,1.87537E+13,1.98986E+13,2.15142E+13,2.38471E+13,2.64169E+13,2.98159E+13,3.33085E+13,3.63281E+13,3.78096E+13,4.12344E+13,4.50674E+13,4.83284E+13,5.16001E+13,5.49339E+13,5.76714E+13,6.1098E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,1.10141E+13,1.15248E+13,1.20419E+13,1.28462E+13,1.35349E+13,1.44128E+13,1.54776E+13,1.65086E+13,1.71086E+13,1.80218E+13,1.94627E+13,2.06603E+13,2.19405E+13,2.37057E+13,2.62559E+13,2.90726E+13,3.27329E+13,3.65009E+13,3.97539E+13,4.14356E+13,4.51248E+13,4.9231E+13,5.2772E+13,5.63921E+13,6.00914E+13,6.31085E+13,6.67881E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,5.69336E+11,6.01073E+11,6.36441E+11,6.50375E+11,6.71916E+11,7.03085E+11,7.48032E+11,7.7592E+11,8.05105E+11,8.36032E+11,8.88294E+11,9.41602E+11,1.02211E+12,1.09451E+12,1.21152E+12,1.33421E+12,1.45885E+12,1.58479E+12,1.6803E+12,1.78111E+12,1.90147E+12,2.0332E+12,2.16474E+12,2.32763E+12,2.50576E+12,2.63563E+12,2.72845E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,5.44578E+11,5.70693E+11,5.88221E+11,6.14895E+11,6.32251E+11,6.77308E+11,7.25305E+11,7.71319E+11,8.11111E+11,8.59445E+11,9.18326E+11,9.8929E+11,1.04481E+12,1.12346E+12,1.22475E+12,1.3515E+12,1.48866E+12,1.63958E+12,1.7798E+12,1.88342E+12,2.02862E+12,2.16238E+12,2.31271E+12,2.50328E+12,2.69558E+12,2.84871E+12,3.0121E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,1.12242E+12,1.18105E+12,1.23561E+12,1.27553E+12,1.31493E+12,1.39077E+12,1.4841E+12,1.55726E+12,1.62597E+12,1.70457E+12,1.81597E+12,1.93992E+12,2.07834E+12,2.22999E+12,2.45042E+12,2.70117E+12,2.96393E+12,3.24118E+12,3.47603E+12,3.68157E+12,3.94746E+12,4.21113E+12,4.49359E+12,4.84761E+12,5.21928E+12,5.50267E+12,5.75702E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,5.26717E+12,5.5132E+12,5.6915E+12,6.09187E+12,6.50921E+12,7.0283E+12,7.52855E+12,8.06082E+12,8.35457E+12,8.85442E+12,9.69685E+12,1.04334E+13,1.12705E+13,1.23442E+13,1.37212E+13,1.5308E+13,1.75425E+13,1.98566E+13,2.20073E+13,2.3012E+13,2.51932E+13,2.79048E+13,3.01017E+13,3.22331E+13,3.42997E+13,3.59042E+13,3.77855E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,2.63128E+12,2.82206E+12,2.97187E+12,3.27629E+12,3.50631E+12,3.62901E+12,3.83057E+12,4.10155E+12,4.24623E+12,4.31364E+12,4.57432E+12,4.71046E+12,4.79626E+12,4.98891E+12,5.44262E+12,5.86529E+12,6.43914E+12,6.9768E+12,7.41543E+12,7.38051E+12,7.93253E+12,8.54888E+12,8.95223E+12,9.35344E+12,9.65436E+12,9.75855E+12,9.86514E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,2.22228E+12,2.36814E+12,2.47131E+12,2.72747E+12,2.91386E+12,3.01996E+12,3.17542E+12,3.38519E+12,3.49062E+12,3.55572E+12,3.7902E+12,3.91786E+12,4.0338E+12,4.16438E+12,4.52594E+12,4.85805E+12,5.30161E+12,5.72815E+12,6.11729E+12,6.12389E+12,6.54811E+12,7.04579E+12,7.4023E+12,7.7339E+12,8.01868E+12,8.07589E+12,8.17637E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,2.53014E+12,2.71492E+12,2.85871E+12,3.15385E+12,3.3757E+12,3.4915E+12,3.6864E+12,3.94764E+12,4.08427E+12,4.14404E+12,4.39473E+12,4.5202E+12,4.60174E+12,4.7889E+12,5.22231E+12,5.63589E+12,6.1978E+12,6.72451E+12,7.15618E+12,7.12438E+12,7.6668E+12,8.272E+12,8.66605E+12,9.05883E+12,9.35377E+12,9.45594E+12,9.56107E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,4.46562E+11,4.70233E+11,4.86295E+11,5.00784E+11,5.17462E+11,5.58562E+11,6.01993E+11,6.41562E+11,6.74725E+11,7.15577E+11,7.66326E+11,8.27109E+11,8.81835E+11,9.49407E+11,1.04224E+12,1.16302E+12,1.2911E+12,1.4339E+12,1.56456E+12,1.65543E+12,1.78431E+12,1.89843E+12,2.02994E+12,2.19164E+12,2.35804E+12,2.486E+12,2.61216E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,1.04549E+13,1.09342E+13,1.13985E+13,1.21462E+13,1.27783E+13,1.36218E+13,1.46233E+13,1.55752E+13,1.61235E+13,1.70255E+13,1.84283E+13,1.96112E+13,2.08994E+13,2.25926E+13,2.50314E+13,2.77501E+13,3.12429E+13,3.48483E+13,3.80007E+13,3.96981E+13,4.32124E+13,4.71477E+13,5.06244E+13,5.41567E+13,5.78231E+13,6.0763E+13,6.44135E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,3.38436E+11,3.52731E+11,3.4976E+11,3.59355E+11,3.72006E+11,3.94703E+11,4.2333E+11,4.46136E+11,4.6624E+11,4.89503E+11,5.14475E+11,5.51402E+11,5.73582E+11,6.0464E+11,6.55693E+11,7.17722E+11,7.77579E+11,8.46159E+11,9.07374E+11,9.6302E+11,1.04575E+12,1.111E+12,1.17551E+12,1.27009E+12,1.36651E+12,1.42072E+12,1.4753E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,3.4354E+12,3.59664E+12,3.79237E+12,3.95963E+12,4.17121E+12,4.47883E+12,4.8361E+12,5.11276E+12,5.22344E+12,5.56862E+12,5.9498E+12,6.35434E+12,6.7447E+12,7.31251E+12,8.04261E+12,8.86084E+12,9.78075E+12,1.07521E+13,1.14582E+13,1.21365E+13,1.31252E+13,1.40674E+13,1.50798E+13,1.6206E+13,1.7464E+13,1.86815E+13,2.00049E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,1.96082E+12,2.09298E+12,2.23992E+12,2.35367E+12,2.45527E+12,2.57445E+12,2.74625E+12,2.88645E+12,3.06429E+12,3.17534E+12,3.43021E+12,3.55753E+12,3.68041E+12,3.93425E+12,4.36749E+12,4.72027E+12,5.13986E+12,5.55125E+12,5.90687E+12,6.00838E+12,6.39004E+12,6.72781E+12,7.11216E+12,7.42426E+12,7.7672E+12,8.03976E+12,8.55661E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,1.1835E+12,1.20118E+12,1.28642E+12,1.35381E+12,1.40236E+12,1.47105E+12,1.58678E+12,1.67062E+12,1.80458E+12,1.91504E+12,2.04929E+12,2.14422E+12,2.25048E+12,2.3552E+12,2.6109E+12,2.81691E+12,3.06455E+12,3.33716E+12,3.52524E+12,3.64593E+12,3.88403E+12,3.94201E+12,4.12029E+12,4.26512E+12,4.44324E+12,4.5424E+12,4.92865E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,1.17995E+12,1.19757E+12,1.28256E+12,1.34975E+12,1.39814E+12,1.46641E+12,1.5817E+12,1.66401E+12,1.79597E+12,1.90458E+12,2.03974E+12,2.13514E+12,2.24143E+12,2.34503E+12,2.59955E+12,2.80385E+12,3.0518E+12,3.32438E+12,3.51329E+12,3.6314E+12,3.86894E+12,3.92533E+12,4.10067E+12,4.24609E+12,4.42411E+12,4.52051E+12,4.90582E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,1.01477E+13,1.06138E+13,1.10778E+13,1.18144E+13,1.24337E+13,1.32559E+13,1.42308E+13,1.51607E+13,1.56911E+13,1.6571E+13,1.79477E+13,1.90969E+13,2.03618E+13,2.20234E+13,2.44118E+13,2.70703E+13,3.05013E+13,3.40376E+13,3.71286E+13,3.87753E+13,4.22098E+13,4.60719E+13,4.94831E+13,5.29258E+13,5.65005E+13,5.93855E+13,6.29781E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,North America,NAC,..,..,..,..,..,..,..,..,..,..,6.53978E+12,6.74085E+12,7.12412E+12,7.4933E+12,7.9646E+12,8.35162E+12,8.81165E+12,9.36321E+12,9.88198E+12,1.05064E+13,1.11853E+13,1.15585E+13,1.19478E+13,1.25333E+13,1.33575E+13,1.42645E+13,1.5097E+13,1.57784E+13,1.60614E+13,1.57271E+13,1.63563E+13,1.69736E+13,1.7665E+13,1.83385E+13,1.91429E+13,1.98142E+13,2.03363E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,1.78647E+13,1.87164E+13,1.95742E+13,2.04228E+13,2.15186E+13,2.25763E+13,2.37573E+13,2.50372E+13,2.60916E+13,2.73259E+13,2.92285E+13,3.03464E+13,3.1542E+13,3.26948E+13,3.4677E+13,3.65681E+13,3.92379E+13,4.14142E+13,4.27721E+13,4.19034E+13,4.37836E+13,4.58047E+13,4.73319E+13,4.92942E+13,5.10864E+13,5.28909E+13,5.46132E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.22551E+11,2.38409E+11,2.54112E+11,2.70317E+11,3.05499E+11,3.34336E+11,3.86374E+11,4.38469E+11,4.86292E+11,5.04022E+11,5.54053E+11,6.11729E+11,6.46849E+11,6.79696E+11,7.11391E+11,7.37814E+11,7.63644E+11
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,4498958815,4620880555,4984379288,5245363690,5614528478,5940151659,6259293453,6269421965,6451784719,6927949765,7009608591,7272316195,7555334540,7849452899,8409166950,8847483879,9326925753,9658702055,10021676556,9943649303,10361477373,11000142976,11402093068,11962647237,12716014827,13292418610,13690399988
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,1.72084E+13,1.79908E+13,1.87365E+13,1.93638E+13,2.03414E+13,2.13356E+13,2.23743E+13,2.35129E+13,2.44233E+13,2.56119E+13,2.73733E+13,2.84794E+13,2.96266E+13,3.07375E+13,3.25704E+13,3.43351E+13,3.67131E+13,3.8715E+13,3.98935E+13,3.8986E+13,4.0593E+13,4.22306E+13,4.35352E+13,4.52728E+13,4.67644E+13,4.81805E+13,4.97098E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,6.78119E+11,6.15466E+11,6.52022E+11,6.73992E+11,6.90557E+11,7.26288E+11,7.84081E+11,8.48619E+11,9.31858E+11,9.9676E+11,1.04919E+12,1.12399E+12,1.20088E+12,1.20676E+12,1.41038E+12,1.55167E+12,1.71531E+12,1.87194E+12,2.03763E+12,2.15741E+12,2.32293E+12,2.48939E+12,2.68306E+12,2.89818E+12,3.08948E+12,3.22228E+12,3.36255E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.88797E+11,3.07629E+11,3.27064E+11,3.49339E+11,3.90248E+11,4.24957E+11,4.86202E+11,5.44223E+11,5.95829E+11,6.10726E+11,6.63904E+11,7.2547E+11,7.6428E+11,8.00644E+11,8.35909E+11,8.65322E+11,8.90293E+11
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,1.4413E+12,1.51838E+12,1.64266E+12,1.7546E+12,1.89992E+12,2.07399E+12,2.25633E+12,2.38035E+12,2.53958E+12,2.77751E+12,2.95614E+12,3.15304E+12,3.32008E+12,3.63074E+12,4.01285E+12,4.46229E+12,4.95337E+12,5.45475E+12,5.73908E+12,6.19001E+12,6.73935E+12,7.22946E+12,7.76965E+12,8.3849E+12,9.13746E+12,9.92188E+12,1.08E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,1.4413E+12,1.51838E+12,1.64266E+12,1.7546E+12,1.89992E+12,2.07399E+12,2.25633E+12,2.38035E+12,2.53958E+12,2.77751E+12,2.95614E+12,3.15304E+12,3.32008E+12,3.63074E+12,4.01285E+12,4.46229E+12,4.95337E+12,5.45475E+12,5.73908E+12,6.19001E+12,6.73935E+12,7.22946E+12,7.76965E+12,8.3849E+12,9.13746E+12,9.92188E+12,1.08E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,8.67119E+11,9.00337E+11,9.1945E+11,9.34665E+11,9.64237E+11,1.01716E+12,1.08991E+12,1.14887E+12,1.19053E+12,1.23586E+12,1.30811E+12,1.39785E+12,1.51084E+12,1.60873E+12,1.76343E+12,1.93435E+12,2.11807E+12,2.31977E+12,2.49608E+12,2.60294E+12,2.78913E+12,2.98953E+12,3.16891E+12,3.39843E+12,3.63406E+12,3.78915E+12,3.88544E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,8.66482E+11,8.9966E+11,9.18707E+11,9.33857E+11,9.63418E+11,1.01633E+12,1.08903E+12,1.14786E+12,1.18942E+12,1.23471E+12,1.30692E+12,1.39666E+12,1.50963E+12,1.60756E+12,1.76226E+12,1.93304E+12,2.11659E+12,2.3181E+12,2.4944E+12,2.60128E+12,2.78734E+12,2.98756E+12,3.16687E+12,3.39623E+12,3.63172E+12,3.78667E+12,3.88282E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,8.67119E+11,9.00337E+11,9.1945E+11,9.34665E+11,9.64237E+11,1.01716E+12,1.08991E+12,1.14887E+12,1.19053E+12,1.23586E+12,1.30811E+12,1.39785E+12,1.51084E+12,1.60873E+12,1.76343E+12,1.93435E+12,2.11807E+12,2.31977E+12,2.49608E+12,2.60294E+12,2.78913E+12,2.98953E+12,3.16891E+12,3.39843E+12,3.63406E+12,3.78915E+12,3.88544E+12
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,6.70739E+12,7.01201E+12,7.27964E+12,7.84947E+12,8.25689E+12,8.77063E+12,9.38749E+12,1.00407E+13,1.04609E+13,1.09947E+13,1.19899E+13,1.27338E+13,1.36079E+13,1.47009E+13,1.63584E+13,1.81978E+13,2.07082E+13,2.32724E+13,2.56573E+13,2.66243E+13,2.90692E+13,3.19878E+13,3.43856E+13,3.67005E+13,3.90152E+13,4.06755E+13,4.29395E+13
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,World,WLD,..,..,..,..,..,..,..,..,..,..,2.89559E+13,3.04129E+13,3.18043E+13,3.33552E+13,3.5178E+13,3.71696E+13,3.93794E+13,4.16488E+13,4.32417E+13,4.54013E+13,4.87648E+13,5.11072E+13,5.35861E+13,5.66235E+13,6.122E+13,6.5996E+13,7.22517E+13,7.82082E+13,8.27912E+13,8.35767E+13,8.91054E+13,9.51703E+13,1.00265E+14,1.05836E+14,1.11288E+14,1.16038E+14,1.21408E+14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
