"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&end=2016"
"Tue Apr 30 2019 10:30:49 GMT-0500 (Central Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Maldives","Quad Btu",0.000426,0.000414,0.000414,0.000418,0.001652,0.001808,0.001952542023,0.001952542023,0.0013835758784,0.001377767023,0.001879343161,0.001879343161,0.0018862771712,0.0016839275,0.0037593034905,0.0046444080805,0.0048598578,0.00439720679,0.004623828395,0.0046238369,0.00976504771,0.00837596138,0.00979011154,0.00851135538,0.01126715317,0.010159660866,0.012773521409,0.0134506569006,0.0147579109348,0.0155542808692,0.015884703862,0.0166786627556,0.02149413072,0.02281170641218,0.03003836550714,0.0225268222252,0.022927646904
"","Mali","Quad Btu",0.00686220427307,0.00885714621484,0.00709767048615,0.0072834422204,0.00738852,0.008389451,0.006820181439,0.007628528,0.00507054202312,0.00788600892,0.00804159892,0.0080599672,0.009119817336,0.00917817392,0.00920033192,0.00923038792,0.010026679736,0.01013333892,0.00954376692,0.009550452,0.01467022866,0.01498365884,0.01538978588,0.01553489848,0.01560319852,0.01829250354,0.02163518282,0.024148956,0.02876331018,0.04013530632,0.04067728632,0.0450996304,0.04678546928,0.05024855452,0.05161915272,0.05583701084,0.05979021448
"","Malta","Quad Btu",0.019,0.021,0.021,0.014,0.02,0.013,0.017083425885,0.0186787655,0.01995981,0.02094735,0.022531158,0.024573917,0.0267746202,0.028889849,0.0306946385,0.032874528,0.034822338,0.037318161,0.0389034885,0.04328016,0.06333971646,0.06959097035,0.06790038223,0.07891257598,0.08283850496,0.07067246004,0.0724499578,0.07867821316,0.08197094564,0.08682379225,0.10364227073,0.09901509194,0.09370543269,0.08906119956,0.09090499358,0.09923740036,0.1112415088
"","Martinique","Quad Btu",0.009,0.009,0.009,0.009,0.008,0.01,0.01074587,0.011851915,0.0149079244,0.0199654635,0.021812181,0.018454302,0.0201278008,0.02767262,0.0270054,0.027772338,0.0279223992,0.0278104815,0.027597869,0.027597869,0.032208924293753,0.032441078117093,0.0338982910992,0.032970927137049,0.033166454543636,0.032905705209609,0.032621922268481,0.033550212153529,0.033716535943042,0.033662630212753,0.033647915306403,0.035158388246628,0.03560268377572,0.03588394350419,0.037265085685039,0.036836038170253,0.036558882462
"","Mauritania","Quad Btu",0.00925970008225,0.0093135900786,0.00939725217594,0.0084102807098,0.01337584,0.012323857,0.007301952901,0.009882096747,0.0128216628,0.0147327214095,0.013664223,0.013942354,0.0456884022,0.046836076,0.0466506865,0.047955647,0.0481023908,0.048240946,0.048679023,0.048700287,0.0170956263884,0.0176128971243,0.0192176703216,0.019531832919,0.021554990585,0.021962995768,0.021818475935,0.024793244066,0.0300755457,0.030135385306,0.029630802352,0.032051234134,0.035879335508,0.03233982901,0.038052626278,0.03918854576,0.038284105888
"","Mauritius","Quad Btu",0.01385181626978,0.01161672715458,0.01197222243059,0.012368200637,0.013965634346808,0.014941324711659,0.01846760793685,0.016021332693616,0.021029967754893,0.024376585935573,0.02734591693685,0.02714807243234,0.032490808206212,0.033077272180084,0.032184208276978,0.035205752553956,0.035666130554893,0.035517233198127,0.036384110544935,0.039839971846636,0.054509562669698,0.055549491827825,0.054709308982038,0.056795181163655,0.058046446249102,0.062633397789526,0.065585454438078,0.067243463488842,0.068481173884756,0.066505875876431,0.071394464027225,0.074009282407265,0.074086771458837,0.07499188195919,0.077601429667457,0.078617438346778,0.082816642393621
"","Mexico","Quad Btu",3.8004126715503,4.2024267734805,4.4428804583893,4.1829495201653,4.2142324228559,4.4559486428105,4.4013638299798,4.511774967606,4.6017515808705,4.8522421127089,4.7211024006324,5.0560629501049,5.1101755175885,5.3970282055163,5.7474489543677,5.5811246598481,5.7289564633994,5.8077172557031,6.2233447500781,6.2273116170451,6.4880646197024,6.4652441478245,6.4708995579993,6.6955822770098,6.868894792298,7.0908920179587,7.3965179055081,7.5193750466553,7.6113416371543,7.5506922807748,7.5218500162381,7.7289097892854,7.6962572974644,7.7582113453023,7.6494738410505,7.7663805762874,7.9412036347649
"","Moldova","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.26381764142854,0.20961059690043,0.15626788793027,0.14065817299063,0.15268138900329,0.15398003887377,0.14205174844542,0.11185781527486,0.11531169708681,0.11115500294739,0.12289221247252,0.13780826715962,0.12642583913029,0.13717589327159,0.14503944079681,0.12619232356805,0.13048198840295,0.11807171850872,0.11697271468713,0.11207538804098,0.15435669752759,0.1515491774341,0.1448224506371,0.13114078685743,0.13008084384627
"","Mongolia","Quad Btu",0.14610531431522,0.12430056470707,0.15459223043613,0.15683394319906,0.15596453199946,0.18422873636207,0.19938264776253,0.20866331313918,0.21926563960389,0.20819264482011,0.19194014529706,0.19944569200838,0.17870657973192,0.16349661162739,0.15216198346479,0.15146068683335,0.15012492326623,0.13923491172769,0.13862396437354,0.13916943729698,0.14637669450169,0.14607724039649,0.15559906590372,0.14832527680898,0.14657778343161,0.15041635600711,0.16546182401374,0.1721480973417,0.17106962966856,0.1700090952259,0.16103353729712,0.15917159347925,0.17248179912627,0.19921154681337,0.19585177334714,0.19719833140951,0.19277158108513
"","Montenegro","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.052928851669475,0.047645735495806,0.052484257025005,0.045507811081752,0.057116917166464,0.046691620127573,0.045849693599075,0.049491248210193,0.044015518707975,0.043477283761299,0.045036719412818
"","Montserrat","Quad Btu",0.000512,0.000566,0.000566,0.000566,0.000568,0.000616,0.0003476214375,0.0004352461845,0.0004352930598,0.0004352461845,0.000512849747,0.000896318747,0.0008985668928,0.000896318747,0.000896318747,0.001321543747,0.0013249568928,0.001321543747,0.001321543747,0.0013215772,0.00079375892,0.00079375892,0.0011441021,0.0011441021,0.0011441021,0.0011441021,0.0011441021,0.00127175488,0.001632744306,0.001380555868,0.001844667234,0.001275178718,0.00123710326,0.001558767422,0.001455563696,0.001646031302,0.001627139376
"","Morocco","Quad Btu",0.21556521151032,0.20839962001158,0.20760585796719,0.21396281857533,0.20202616828688,0.21768818139251,0.23337648296171,0.23513592201556,0.2502589562654,0.27948693688815,0.29204819593845,0.29936683128758,0.31947714041422,0.32380494811881,0.35789524983568,0.35122068418215,0.36761228027674,0.38193832156887,0.3817452429125,0.40281254185061,0.40071553233244,0.42102491640072,0.42822367811639,0.43706190413224,0.48663823663755,0.52911123221701,0.54362100152393,0.5758110709502,0.59366850621983,0.63072930301162,0.6816000928104,0.72779868498002,0.74387609405654,0.76177758405061,0.78716436758948,0.77867421106095,0.78134245482863
"","Mozambique","Quad Btu",0.16725861611561,0.0589860796853,0.05800192370017,0.081244387182,0.031002004,0.029996751,0.015394641161,0.015758274161,0.0225699416,0.017886745,0.018258069,0.019620177841,0.0193277711712,0.020562272161,0.019261035161,0.020620459161,0.0215944455712,0.026072245161,0.0320253656,0.0783909626,0.10709253314,0.13463855948,0.13277860144,0.13405835952,0.13659072848,0.15003190702,0.16393052454,0.1833685903,0.16994757068,0.1832757617,0.1851588479,0.20849104028,0.22466930546,0.2386496492183,0.26067756043048,0.27681422388351,0.28086884202253
"","Namibia","Quad Btu",--,--,--,--,--,--,--,--,--,--,0.034325088,0.018613549842247,0.017378044092658,0.021850302041348,0.020406888629975,0.032303669905443,0.031324145099051,0.030095075962309,0.033566042408639,0.044788453446329,0.043652401240982,0.05042821979529,0.048352757200449,0.050857569070426,0.052704387150646,0.055464359965066,0.055899778261904,0.057162979377317,0.060890380310648,0.061769092531516,0.063226419147672,0.066232788859541,0.068759854131516,0.06999377873293,0.073913617817879,0.076652166285203,0.076181206728277
"","Nauru","Quad Btu",0.002,0.002,0.002,0.002,0.002,0.002,0.00190589522375,0.00190589522375,0.001910754423,0.00190589522375,0.00190589522375,0.00190589522375,0.001910754423,0.00190589522375,0.00190589522375,0.0022707414475,0.002281717246,0.0022707414475,0.0022707414475,0.002270763,0.00156200923,0.00183149438,0.00165782534,0.00138273824,0.00123620207,0.001191362978,0.001595541688,0.0015539535988,0.0015805437632,0.0015363230806,0.0016193964544,0.002744461336,0.00158225228,0.001793695896,0.0018820027208,0.0019507413078,0.001046235728
"","Nepal","Quad Btu",0.0076167236030322,0.0073361726328523,0.0096063793466542,0.012112853294863,0.012410973856085,0.010391315759344,0.014185173926108,0.015359586260424,0.0162993080388,0.014397829771178,0.019240085605005,0.020633608271287,0.022604355342576,0.023319853941951,0.025363281284642,0.028675842373403,0.032180660299287,0.034646126715889,0.042537633877982,0.049309863920398,0.0505570428844,0.053084592215923,0.054988169466165,0.058824995383701,0.058918892089733,0.06118451759788,0.060323095935112,0.058161873702675,0.065445128341681,0.074955251429954,0.080722798688251,0.08525806347972,0.089292962323834,0.095732279438345,0.10252636156208,0.092946887527697,0.13416836156123
"","Netherlands","Quad Btu",3.2605979929481,3.0639834204609,2.9764543558791,2.8543888119067,2.8670482407786,2.9894264830468,3.1369102218915,3.2265954715674,3.2370751357383,3.2582408060821,3.4236567373599,3.5901842497143,3.5509507382199,3.6232923460586,3.6665005570338,3.7641719730419,3.9696159201567,3.910102624692,3.925266128983,3.9027808202092,3.9774559696715,4.10616283979,4.1540331685145,4.2306068576964,4.353363567949,4.3747347040703,4.3566289804621,4.3697685980924,4.3213455616329,4.1775764731918,4.3794314507521,4.1862427613284,4.1221236753657,4.0745034622637,3.8995782057629,3.925023133925,3.9740476205313
"","Netherlands Antilles","Quad Btu",0.238,0.222,0.215,0.198,0.186,0.155,0.151507485,0.152087705,0.143635968,0.150679262,0.147171896,0.14039519,0.138572907,0.1385217705,0.143451942,0.152882078,0.1506996948,0.159678959,0.16161032,0.157938859,0.18716902012904,0.19226007012523,0.18662619237118,0.18501195129102,0.19194097809586,0.19897258101164,0.2006835690734,0.21178581583201,0.21202264878479,0.20322612624736,0.1753415249056,0.19804573071917,0.18532735632842,0.18603539208563,0.18739150227172,0.19152633704392,0.194091905516
"","New Caledonia","Quad Btu",0.028021625864296,0.02700700498662,0.020598941562104,0.018899482463592,0.021427324344859,0.023082055196587,0.023303019904723,0.022259368830255,0.025147973875787,0.026595368875651,0.025505483828919,0.025179339210655,0.026711778410587,0.026599207676787,0.026428261481851,0.026880485481851,0.027519882918723,0.025240714436456,0.025930470123256,0.026237063977591,0.033903167371386,0.032651905206718,0.035464610241352,0.038289424441894,0.036933649093334,0.03996827415863,0.040116624064782,0.04289016592855,0.043654431267282,0.042326659692298,0.051167217126168,0.049519847291098,0.052992678189297,0.056358208480985,0.063157456664496,0.065937247194812,0.072850204475703
"","New Zealand","Quad Btu",0.48122280398583,0.46929508647884,0.4815757682303,0.50675192185548,0.53466921750479,0.55008323405072,0.60064906227984,0.61151566825034,0.64990493560935,0.66510249849459,0.70193255022396,0.70554132084713,0.7090893306308,0.71945222986622,0.76014158618387,0.77640366133467,0.78572015613412,0.7844966613631,0.7657446924052,0.7915910080858,0.81014708059652,0.81894758334222,0.84497519100665,0.80900173980787,0.83325116924845,0.81256294288603,0.81653458676458,0.82100902483208,0.82561306238882,0.82128902997063,0.84084744359868,0.83928400599133,0.83380560346882,0.84920444203857,0.8928590773906,0.88857021462143,0.89761687081033
"","Nicaragua","Quad Btu",0.0325788137766,0.03348056837026,0.03310118410665,0.0317974463518,0.0324687,0.035498811,0.034516142,0.03633695,0.0365150752,0.039925724,0.036817654,0.035008635,0.0398946668,0.040843506,0.041818546,0.044873922,0.04659476,0.048781445,0.05192138,0.055656356,0.05599795485748,0.059493085115228,0.060119725391216,0.063647606940916,0.066803688768344,0.067957481001644,0.0675223107504,0.07030974655296,0.07116795839086,0.071635340844428,0.073828415508616,0.078032747654568,0.078468244747124,0.083824693843664,0.087674992140064,0.094920198593652,0.09905706
"","Niger","Quad Btu",0.0091099820030496,0.0096240288209317,0.010279091231398,0.0087443104688945,0.0095130921046587,0.0095535787170038,0.0079033696312511,0.0091692482700649,0.012493826796442,0.013105265353768,0.012817768731727,0.013123994442032,0.012502908083781,0.012833273822742,0.013082651858234,0.013922177520377,0.014024541954855,0.014178560838478,0.014172386217617,0.013397057695942,0.010943199183532,0.011418103658711,0.011854983629784,0.013121401475636,0.014442784609241,0.01265341896884,0.013611968611997,0.014494018110568,0.016687403558481,0.018159064613584,0.024132505736524,0.023112975401197,0.032138725271087,0.035470449020345,0.033311244860823,0.034628226595295,0.032610150201648
"","Nigeria","Quad Btu",0.41982620451238,0.51803844921569,0.51723791669164,0.51795504091164,0.55693785127382,0.59814389579809,0.58560241515228,0.61890764251713,0.66259367146768,0.71749431704698,0.6960742799691,0.76606836395415,0.78594197644136,0.79754718742216,0.74518779034681,0.82723505747745,0.84755296559098,0.84823910323872,0.81412633648647,0.81606194008196,0.7657264445989,0.86742454545968,0.90628374069238,0.95454782954503,0.98966625718728,1.0825965749283,0.96538428806897,0.88517932356436,1.065588570677,0.66901373655858,0.83413445217257,1.1864731043971,1.1991305717097,1.2504592206595,1.4122643046892,1.4447258842659,1.5884912693784
"","Niue","Quad Btu",8.6E-5,8.6E-5,8.6E-5,8.6E-5,8.6E-5,8.6E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.6909E-5,0.000193699926,0.00019850736007,0.000191512115,0.00017979139946,0.0001794348042,0.00018550694920602,0.00018369112151906,0.0001695339613226,0.00026812898638156,0.00017646665778904,0.00016440766214939,9.52759716E-5,0.00017683073612734,0.00019364833906059,0.00020003824489157,0.0002192099638654,0.000208365996
"","Northern Mariana Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Norway","Quad Btu",1.3598513133948,1.4076055639435,1.3682062309419,1.4880208763092,1.5326446682741,1.5483780191811,1.5443613861168,1.5735496443411,1.6022642817541,1.6725242564201,1.7187524815626,1.6271767625539,1.7223126075574,1.7142385734624,1.6844796450022,1.7923381720895,1.6943091882598,1.7497934703458,1.8107983160114,1.8840305275352,1.9849047574886,1.8989406076616,1.9445016836372,1.8199280082189,1.8983060466201,1.9895168075201,1.8066378558408,1.9739129234682,1.9409626317123,1.9155998214561,1.8420634878587,1.7999341844713,1.9254914255379,1.867681342606,1.9120624508199,1.9108632108702,1.9464978525651
"","Oman","Quad Btu",0.064632,0.068551,0.083927,0.096794,0.100418,0.118585,0.135249346,0.1388466395,0.1303326296,0.168150781,0.18294818961137,0.1923643375,0.2037643699,0.2274095373,0.237544077165,0.223411535,0.2303839904068,0.266773906007,0.345066004623,0.301803,0.36647441988187,0.38631416232182,0.41421325917086,0.40148952024186,0.40072624036455,0.51468996981144,0.58664682038325,0.60579125346067,0.76312981325761,0.75692072816958,0.88735000934433,0.90854617819249,1.0723259253016,1.0712182095837,1.1718030244262,1.1678066803035,1.1659427605737
"","Pakistan","Quad Btu",0.62095729759672,0.67889469715473,0.77381801813352,0.78620118461921,0.81076024689434,0.87048640016759,0.92801157667584,1.0033248619019,1.0694412693948,1.128205844616,1.1798534381869,1.2435575893155,1.3050590037953,1.3917369549319,1.5193663013652,1.586124176368,1.665056741187,1.682027675973,1.7349010155125,1.7723087783753,1.8779669226335,1.816198597281,1.8301082262417,1.831266847343,1.9847282580234,2.1587501954538,2.4326664567572,2.5143813467484,2.4883575956965,2.51693504746,2.6006663388097,2.5650479467386,2.7250414355658,2.6826877661324,2.8052852851941,2.9131835055434,3.1148264999941
"","Palestinian Territories","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.009056298,0.014694191,0.014768141,0.01961600172,0.02626623324,0.024549285842,0.026114616448,0.040765258024,0.049049364612,0.043686089092,0.044981995192,0.04300366415,0.043810113672,0.044166457392,0.049475403216,0.04953069693,0.052215927704,0.056734285594,0.067582776158,0.070254377936
"","Panama","Quad Btu",0.18333606327355,0.18630319583568,0.17579570166712,0.1774989781636,0.1819128,0.165031746,0.169886089,0.177134826,0.17582235136286,0.17026688927768,0.18136085112573,0.17815176811823,0.18097038157751,0.18261540011448,0.20340491739966,0.21431109426644,0.19284638705842,0.19864052569983,0.20883021527019,0.14596014554052,0.22930367059261,0.23362404270503,0.23018512586054,0.23255478912457,0.23707221197478,0.235859877613,0.25676299656985,0.24162519949747,0.28463126214463,0.27435880479399,0.31212460759807,0.31450837725561,0.34866967365698,0.34343950248364,0.35090065111542,0.36779219471214,0.40586296081705
"","Papua New Guinea","Quad Btu",0.02924105702648,0.02920907180434,0.02914665539363,0.0300081269342,0.03323864,0.035345952,0.03543258,0.039509387566,0.0369403188528,0.037662714566,0.038585400566,0.037750420566,0.0398667636528,0.040149653366,0.038696743566,0.04497452032,0.0471412227664,0.044720129314,0.044778561526,0.04532502376856,0.051612835398342,0.059326257563198,0.061987386223038,0.070246980434409,0.078274959910278,0.075542914524002,0.077666963695624,0.083771574328903,0.08352499802283,0.085777695267956,0.082415493457064,0.058470492211392,0.082931087830378,0.088770864357696,0.09100307022081,0.091039437757832,0.090769670156
"","Paraguay","Quad Btu",0.02745502235893,0.02722958797548,0.02594357312525,0.0280105583962,0.031096072,0.054773279,0.112853489,0.167476665,0.174531104,0.21678296,0.230452454,0.244504982,0.230813854,0.260397282,0.301156715,0.3475072,0.363359205216,0.399908572,0.40778742,0.4268587926,0.42531278048028,0.37867505180057,0.39448182065126,0.41814160566236,0.41440517301213,0.40691541508598,0.4260441587,0.42706087186,0.44054849272,0.43647092756,0.44149293582,0.46510226462,0.47772126348,0.48056906698,0.45430247362,0.45622966938,0.521049076
"","Peru","Quad Btu",0.40321139805084,0.43031101219911,0.42883581111101,0.39994145612838,0.41190185158324,0.41864164933846,0.45276842496071,0.45296415203634,0.45070901289667,0.40710095275686,0.38476891484298,0.38013519530784,0.37321775544031,0.42871006067964,0.448670287134,0.47174049966655,0.50357258769889,0.48120475569291,0.49996692419939,0.52794007491842,0.54226706547988,0.53297580020393,0.54014201652716,0.5406547209688,0.59223042432107,0.62211176434697,0.63529207744527,0.66357958738198,0.76844379891014,0.76904061067511,0.86338802409717,0.90989307645355,0.9627844620544,0.99147559075601,1.0147161717226,1.0574596682405,1.1035766328761
"","Philippines","Quad Btu",0.54866436802756,0.52946226590674,0.53156896120502,0.52221979076882,0.49562501102334,0.48331814340628,0.48643215829627,0.55089230465706,0.58948478804598,0.66097688437701,0.67136674716611,0.67630890746875,0.71420140506195,0.77661213185666,0.83005198616515,0.89103434829491,0.95691184225242,1.0235368845768,1.0706553442164,1.1042001647102,1.1328951641588,1.0905049840937,1.1112153487647,1.125962532641,1.173540426557,1.1234745467495,1.1166324276149,1.1426663985882,1.2165146211788,1.1725663697332,1.2147606954444,1.2307193190516,1.2912982569339,1.400580606635,1.4328905216069,1.5819844404332,1.6292221712883
"","Poland","Quad Btu",4.1815902352678,3.9431779648846,3.8789209607397,3.9210419368409,4.0588653472059,4.2927941317681,4.5031866664566,4.7696593266656,4.6733401605233,4.5244896321269,3.7969874356703,3.755747500242,3.6015108429834,3.659956548089,3.5904200680903,3.5747360349325,3.780970004018,3.7420731970684,3.5842627482639,3.5091631258546,3.4428815899406,3.444328865498,3.3832699833425,3.5749018337124,3.6472422135644,3.6660817200474,3.8246509900195,3.8712472286054,3.939735313111,3.7894633619857,4.0281652042323,4.0862373646283,3.9993395351478,3.9591357853322,3.9001102804426,4.0032780881415,4.1312919659401
"","Portugal","Quad Btu",0.44170904333411,0.37964758499283,0.49665480550625,0.50887859926164,0.52457817735404,0.53012805465135,0.56454699396159,0.57936791518571,0.64363004420427,0.68800604707989,0.73306066438707,0.73888057895317,0.7583923905903,0.76623865545012,0.80653517541019,0.83939287422789,0.87484531874003,0.90434384907816,0.97290795843744,1.0172420476487,1.0634332903471,1.0804751300623,1.079724268954,1.1125851611052,1.1058340943462,1.1065073961039,1.094793685021,1.1064680317158,1.067606768849,1.065380818421,1.1145252884143,1.0652785430721,0.98214146803508,1.0421257132089,1.0432024913629,1.0385329460363,1.0850831367293
"","Puerto Rico","Quad Btu",0.22211915267116,0.22129617232488,0.22108721648152,0.22381263683268,0.22271667199574,0.22321907299574,0.22904372939826,0.22988109125238,0.23015864254461,0.23016367419161,0.22550376605611,0.22527194740322,0.22623043502964,0.22604076957367,0.22643326144738,0.22716987126569,0.22737383323005,0.22736898788698,0.22765612908612,0.22618168667195,0.43923337383317,0.47667678431537,0.47809279302479,0.50608229372701,0.51944491086843,0.50163077939884,0.45209417159987,0.43622877416987,0.40708653675387,0.38058676827787,0.32353897006187,0.34756447705787,0.36897080020762,0.31916471197374,0.31114602505899,0.31356207612454,0.28585810970304
"","Qatar","Quad Btu",0.214648,0.201758,0.237742,0.223356,0.268823,0.242977,0.255591452897,0.2619871245,0.2683873016,0.27799938015,0.28619891253271,0.336163522,0.5217697266,0.556802237,0.558693136,0.56281693,0.5783335773,0.6099011025312,0.62174645995,0.61760473125,0.66086988629553,0.50285546379412,0.6020575836192,0.63350887828725,0.72361903533174,0.88962890343759,0.96813325840531,1.0527085803817,1.1414923854012,1.2016481811711,1.2554622255354,1.3739101413535,1.9134367078609,2.0873329471529,2.1194141703098,2.1091041949763,1.8480367202924
"","Reunion","Quad Btu",0.01213717699358,0.0128676109694,0.01341158995386,0.0155025677896,0.01621776,0.017045901,0.01672104902,0.01795734202,0.019774041304,0.021162051,0.02321561926,0.02544855318,0.026085844,0.031432635,0.032496,0.032726582,0.0339551112,0.034127625,0.042884385,0.042926616,0.038669761292,0.038040282156,0.039584654392,0.039569451688,0.043272389436,0.041475851506,0.03959406148,0.038448691564,0.039532405552,0.04086492977,0.045072560032,0.043360368942,0.040667846372,0.041037947442,0.041449758222,0.0445447932552,0.044408242504
"","Romania","Quad Btu",2.7192460500427,2.6831883324835,2.804500624746,2.8534541645997,2.7811771335498,2.8029743579724,2.8937665233854,2.9816325269043,2.9560734070163,3.039765006479,2.8265105939939,2.2044820345337,2.0552523012234,1.9819723570823,1.8603450615414,2.0040145511087,2.0308645702355,2.0095101630788,1.7294607917109,1.5591072329165,1.5474091087317,1.7119165863673,1.6619910483532,1.6334400579347,1.6789014469374,1.6595227508919,1.715454660007,1.6864005562411,1.6527635381729,1.4118946420629,1.4471351781097,1.4751333169329,1.4398823778972,1.3499276809976,1.3730687639629,1.3693935215504,1.3704607536307
"","Russia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,36.260734103138,32.531720176379,29.315208098765,28.842836398958,27.051122840848,25.686035335295,25.360881688579,25.833676161431,27.007279500692,27.115795162959,27.438623392201,28.144473679575,28.680697680509,28.405902031553,29.67280518723,29.398553584964,30.297871503419,27.375026844154,30.867939212098,31.998017444715,31.988214257873,31.576459804828,31.968169300297,31.565766563797,31.48513172839
"","Rwanda","Quad Btu",0.00331684436519,0.00626090726986,0.00648250661579,0.0076192307482,0.01071496,0.011750418,0.0106485038823,0.0116145089973,0.0115098196,0.0111251259973,0.012284493,0.012710437,0.011797614,0.010898746,0.011360989,0.011757634,0.011658296,0.011789714,0.011964578,0.01159764,0.0090009169525028,0.0087935886498684,0.0088419589354656,0.008784093170092,0.008516882349332,0.008117146034992,0.007919186409878,0.008309681613158,0.00901421546394,0.009820890452,0.010296280276,0.01173978847,0.012719949668,0.014291957276,0.0156898457328,0.0163555718668,0.016698241208
"","Saint Helena","Quad Btu",0,8.0E-5,8.4E-5,8.4E-5,8.4E-5,8.6E-5,8.68734675E-5,0.0001767747195,0.0001767968124,0.0001767747195,0.0001767747195,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.68734675E-5,8.6898282E-5,8.68734675E-5,8.68734675E-5,8.6909E-5,0.00035109238,0.0003505780158,0.0003655691202,0.0003616866832,0.0002360891054,0.0002946672764,0.0002713941414,0.000343853473,0.0002798413952,0.0002631448762,0.0002983359314,0.0002918732962,0.000323322967,0.000310151258,0.0002944264226,0.000271042208,0.00029219244
"","Saint Kitts and Nevis","Quad Btu",0.001492,0.001572,0.001828,0.001488,0.001492,0.001492,0.001409209885,0.001409209885,0.0015002714784,0.001496876023,0.001496876023,0.001009767161,0.0010143187712,0.001456523,0.001881748,0.001456523,0.0018896432,0.001881748,0.001881748,0.001881748,0.002631584515,0.002720228027,0.002975927933,0.002980718733,0.003447536514,0.003006865768,0.0032247374,0.00358136602,0.00357390262,0.00372709582,0.0038332789,0.003500923773,0.003987602878,0.00396200968,0.00405002427,0.003576252359,0.00406960196
"","Saint Lucia","Quad Btu",0.002,0.001,0.002,0.001,0.001,0.002,0.0017988702267,0.0019613711467,0.00250372779678,0.0029952188734,0.0029952188734,0.0029952188734,0.00250372779678,0.0029952188734,0.0029498631977,0.0029498631977,0.00295709968278,0.0029498631977,0.0029498631977,0.00294989902,0.004998782019549,0.005841734816519,0.0048981362045615,0.005840115806703,0.005878620710926,0.00561076558792,0.00565985739836,0.005851651291574,0.006028389832,0.005866689790864,0.006263622132094,0.006447348652516,0.0063897033280281,0.0063577675614,0.0064782134346,0.006557730141,0.006537024772
"","Saint Pierre and Miquelon","Quad Btu",0.002,0.002,0.002,0.002,0.002,0.002,0.002704659251,0.003048135264,0.0030743257344,0.003666759048,0.003901010616,0.003482986482,0.00298473,0.0017009,0.0017360422,0.0011964094,0.00120221468,0.001275675,0.0017009,0.0017009,0.00192011954,0.00192011954,0.00109393754,0.00135737172,0.00127046272,0.00135737172,0.00135737172,0.00144428072,0.00144428072,0.00144428072,0.00155070172,0.00156800352,0.00153283992,0.00159372622,0.001722930956,0.001722930956,0.0017723036
"","Saint Vincent/Grenadines","Quad Btu",0.00128459605593,0.00119770104454,0.00129217208334,0.0012933603276,0.00125368,0.001419622,0.001284620269,0.001315121269,0.001546578662,0.002272191791,0.002249512711,0.002032307791,0.0015343143736,0.002133746791,0.0017515532765,0.002103127553,0.0017554944048,0.002333873147,0.002757186218,0.0027578682,0.002529280786,0.002572145741,0.002769341423,0.003060493346,0.00365875081,0.00369577656,0.003672243619,0.00380881470976,0.00380754721296,0.00450783632983,0.003741760773718,0.003241758819862,0.003692857663295,0.003222006156926,0.003626560516,0.003701694226,0.003718379148
"","Samoa","Quad Btu",0.00107271602303,0.00107317101834,0.00212544805556,0.0021262402184,0.00216704,0.002177599,0.002048912,0.002027534,0.0020336048,0.001857326,0.001856726,0.001857406,0.0016370814,0.001906411,0.001906586,0.001916798,0.0019688824,0.001985715,0.002036172,0.002088404,0.00311026618,0.0034524165,0.00267467094,0.0027597361,0.00273530876,0.00289202692,0.00315359436,0.00347825394,0.00363917648,0.00389620348,0.00396553457,0.00422236197,0.00405630971,0.0041085823036,0.00425639556,0.00490195933325,0.005074160188
"","Sao Tome and Principe","Quad Btu",0.00101071602303,0.00100917101834,0.00101963203704,0.0009991201092,0.00102152,0.001051576,0.000969440747,0.000979670747,0.0009811588928,0.000979774747,0.001829984747,0.001933481667,0.0019372934288,0.001932465667,0.001357746667,0.001357714667,0.0013636674288,0.001356922667,0.001346597667,0.0013673012,0.001891145372,0.001821167928,0.002046888776,0.001277494376,0.00159648962,0.00176813986,0.00190722325,0.00200882601,0.00159775053,0.00171419088,0.001871873337,0.001929453165,0.00214339424,0.00214354424,0.00214335824,0.0023049561056,0.002202469924
